wafer_id,die_x,die_y,center_x_mm,center_y_mm,dist_from_center,Vth_V,Idsat_uA,Rs_ohm_sq
20,3,-12,30,-120,123.69,0.4566,789.04,152.91
20,3,-11,30,-110,114.02,0.4568,810.37,159.26
20,3,-10,30,-100,104.4,0.4642,799.93,154.52
20,3,-9,30,-90,94.87,0.4385,799.03,148.24
20,3,-8,30,-80,85.44,0.4454,814.41,154.12
20,3,-7,30,-70,76.16,0.4394,797.36,148.05
20,3,-6,30,-60,67.08,0.4553,816.67,156.8
20,3,-5,30,-50,58.31,0.4596,817.18,147.0
20,3,-4,30,-40,50.0,0.4446,800.84,157.7
20,3,-3,30,-30,42.43,0.4506,821.47,148.74
20,3,-2,30,-20,36.06,0.4498,799.68,148.52
20,3,-1,30,-10,31.62,0.4555,780.59,144.52
20,3,0,30,0,30.0,0.4479,808.26,147.72
20,3,1,30,10,31.62,0.4686,799.97,150.23
20,3,2,30,20,36.06,0.442,809.43,153.08
20,3,3,30,30,42.43,0.4516,804.71,150.73
20,3,4,30,40,50.0,0.4428,821.62,149.06
20,3,5,30,50,58.31,0.4638,781.9,152.72
20,3,6,30,60,67.08,0.4515,801.38,148.23
20,3,7,30,70,76.16,0.4554,808.04,155.36
20,3,8,30,80,85.44,0.4554,793.88,148.73
20,3,9,30,90,94.87,0.4531,821.59,151.5
20,3,10,30,100,104.4,0.4606,800.87,145.31
20,3,11,30,110,114.02,0.4588,789.42,155.5
20,3,12,30,120,123.69,0.4717,814.28,152.41
20,3,13,30,130,133.42,0.4587,776.52,153.94
20,4,-13,40,-130,136.01,0.4649,765.79,154.76
20,4,-12,40,-120,126.49,0.4433,817.87,152.61
20,4,-11,40,-110,117.05,0.4527,798.99,154.65
20,4,-10,40,-100,107.7,0.437,784.84,155.48
20,4,-9,40,-90,98.49,0.4581,780.82,154.09
20,4,-8,40,-80,89.44,0.4561,787.87,150.1
20,4,-7,40,-70,80.62,0.4364,812.17,154.62
20,4,-6,40,-60,72.11,0.4473,799.91,151.27
20,4,-5,40,-50,64.03,0.4482,769.0,153.23
20,4,-4,40,-40,56.57,0.4596,810.28,154.19
20,4,-3,40,-30,50.0,0.4489,806.65,147.9
20,4,-2,40,-20,44.72,0.443,780.46,151.03
20,4,-1,40,-10,41.23,0.4507,816.48,144.78
20,4,0,40,0,40.0,0.4521,825.89,150.35
20,4,1,40,10,41.23,0.4572,835.15,154.09
20,4,2,40,20,44.72,0.4386,795.32,151.08
20,4,3,40,30,50.0,0.4495,819.7,149.94
20,4,4,40,40,56.57,0.4494,816.27,145.77
20,4,5,40,50,64.03,0.4539,790.52,152.33
20,4,6,40,60,72.11,0.4471,807.69,148.36
20,4,7,40,70,80.62,0.4342,805.41,146.1
20,4,8,40,80,89.44,0.462,808.45,152.3
20,4,9,40,90,98.49,0.4488,798.1,143.44
20,4,10,40,100,107.7,0.4564,778.01,152.16
20,4,11,40,110,117.05,0.4474,800.04,152.68
20,4,12,40,120,126.49,0.4491,805.87,152.71
20,4,13,40,130,136.01,0.4565,795.15,153.04
20,5,-12,50,-120,130.0,0.4597,806.43,154.98
20,5,-11,50,-110,120.83,0.4624,787.13,150.59
20,5,-10,50,-100,111.8,0.4518,757.89,153.6
20,5,-9,50,-90,102.96,0.4568,774.65,151.97
20,5,-8,50,-80,94.34,0.4265,831.44,148.6
20,5,-7,50,-70,86.02,0.4459,811.18,151.44
20,5,-6,50,-60,78.1,0.4378,800.7,151.28
20,5,-5,50,-50,70.71,0.4433,811.84,146.18
20,5,-4,50,-40,64.03,0.4548,777.59,148.73
20,5,-3,50,-30,58.31,0.437,812.02,153.75
20,5,-2,50,-20,53.85,0.4636,793.8,147.68
20,5,-1,50,-10,50.99,0.4581,800.91,148.08
20,5,0,50,0,50.0,0.4448,800.44,153.66
20,5,1,50,10,50.99,0.4416,819.77,149.46
20,5,2,50,20,53.85,0.4597,796.9,152.51
20,5,3,50,30,58.31,0.4434,806.35,151.96
20,5,4,50,40,64.03,0.4351,824.55,145.64
20,5,5,50,50,70.71,0.4587,792.59,152.31
20,5,6,50,60,78.1,0.4534,794.81,147.34
20,5,7,50,70,86.02,0.448,792.79,151.14
20,5,8,50,80,94.34,0.4511,787.47,146.63
20,5,9,50,90,102.96,0.4487,795.74,148.57
20,5,10,50,100,111.8,0.4575,790.03,154.54
20,5,11,50,110,120.83,0.4604,797.77,150.86
20,5,12,50,120,130.0,0.4713,787.32,157.74
20,6,-12,60,-120,134.16,0.4698,777.76,152.59
20,6,-11,60,-110,125.3,0.46,782.01,151.03
20,6,-10,60,-100,116.62,0.4475,819.9,148.02
20,6,-9,60,-90,108.17,0.438,800.73,149.08
20,6,-8,60,-80,100.0,0.449,777.38,151.85
20,6,-7,60,-70,92.2,0.4524,814.05,151.87
20,6,-6,60,-60,84.85,0.4477,775.82,147.63
20,6,-5,60,-50,78.1,0.4432,783.46,153.88
20,6,-4,60,-40,72.11,0.4611,792.31,152.43
20,6,-3,60,-30,67.08,0.4521,791.25,150.29
20,6,-2,60,-20,63.25,0.4343,776.42,151.27
20,6,-1,60,-10,60.83,0.4575,813.58,146.84
20,6,0,60,0,60.0,0.4571,809.93,151.37
20,6,1,60,10,60.83,0.4489,792.15,152.2
20,6,2,60,20,63.25,0.4564,796.87,151.29
20,6,3,60,30,67.08,0.4537,798.45,147.92
20,6,4,60,40,72.11,0.4506,812.99,147.4
20,6,5,60,50,78.1,0.4593,788.96,155.45
20,6,6,60,60,84.85,0.4564,793.38,145.96
20,6,7,60,70,92.2,0.4457,795.21,149.23
20,6,8,60,80,100.0,0.446,798.44,150.36
20,6,9,60,90,108.17,0.4471,810.8,154.62
20,6,10,60,100,116.62,0.4561,805.23,154.01
20,6,11,60,110,125.3,0.4543,792.81,150.5
20,6,12,60,120,134.16,0.4553,789.97,155.94
20,7,-11,70,-110,130.38,0.4648,785.36,148.7
20,7,-10,70,-100,122.07,0.4459,793.76,154.93
20,7,-9,70,-90,114.02,0.4494,817.75,149.89
20,7,-8,70,-80,106.3,0.4624,770.8,148.59
20,7,-7,70,-70,98.99,0.454,793.49,153.04
20,7,-6,70,-60,92.2,0.4522,821.43,148.72
20,7,-5,70,-50,86.02,0.4413,796.62,148.81
20,7,-4,70,-40,80.62,0.4446,786.97,145.7
20,7,-3,70,-30,76.16,0.4603,777.73,149.75
20,7,-2,70,-20,72.8,0.451,805.38,149.86
20,7,-1,70,-10,70.71,0.4385,788.12,149.84
20,7,0,70,0,70.0,0.4499,782.02,151.88
20,7,1,70,10,70.71,0.4428,825.09,144.22
20,7,2,70,20,72.8,0.4543,802.11,149.47
20,7,3,70,30,76.16,0.4549,789.09,149.03
20,7,4,70,40,80.62,0.4413,820.03,148.37
20,7,5,70,50,86.02,0.4454,819.61,144.91
20,7,6,70,60,92.2,0.4634,798.22,153.26
20,7,7,70,70,98.99,0.4553,768.99,152.57
20,7,8,70,80,106.3,0.4443,792.03,156.18
20,7,9,70,90,114.02,0.4506,809.1,148.92
20,7,10,70,100,122.07,0.4697,786.37,154.05
20,7,11,70,110,130.38,0.4604,783.59,149.78
20,8,-11,80,-110,136.01,0.4595,768.75,150.77
20,8,-10,80,-100,128.06,0.4608,805.7,150.84
20,8,-9,80,-90,120.42,0.4707,786.95,151.16
20,8,-8,80,-80,113.14,0.4527,826.43,152.84
20,8,-7,80,-70,106.3,0.4559,804.89,147.14
20,8,-6,80,-60,100.0,0.4602,785.49,147.78
20,8,-5,80,-50,94.34,0.4467,795.79,150.32
20,8,-4,80,-40,89.44,0.4475,791.74,148.15
20,8,-3,80,-30,85.44,0.4503,773.52,150.1
20,8,-2,80,-20,82.46,0.4602,804.63,152.22
20,8,-1,80,-10,80.62,0.461,809.39,148.26
20,8,0,80,0,80.0,0.446,801.7,146.3
20,8,1,80,10,80.62,0.4702,800.08,154.5
20,8,2,80,20,82.46,0.4487,801.06,149.86
20,8,3,80,30,85.44,0.4602,837.29,145.64
20,8,4,80,40,89.44,0.4481,806.37,144.88
20,8,5,80,50,94.34,0.4454,805.76,148.83
20,8,6,80,60,100.0,0.4516,805.44,149.06
20,8,7,80,70,106.3,0.4452,780.9,144.37
20,8,8,80,80,113.14,0.4592,790.28,155.35
20,8,9,80,90,120.42,0.4625,790.2,153.6
20,8,10,80,100,128.06,0.4464,790.06,152.89
20,8,11,80,110,136.01,0.4578,773.23,156.68
20,9,-10,90,-100,134.54,0.4584,776.96,156.18
20,9,-9,90,-90,127.28,0.4579,787.8,153.09
20,9,-8,90,-80,120.42,0.4661,791.61,147.61
20,9,-7,90,-70,114.02,0.4615,782.58,150.27
20,9,-6,90,-60,108.17,0.4517,827.98,152.82
20,9,-5,90,-50,102.96,0.4674,797.85,153.03
20,9,-4,90,-40,98.49,0.4654,810.69,151.77
20,9,-3,90,-30,94.87,0.4395,784.09,151.23
20,9,-2,90,-20,92.2,0.4582,797.75,152.24
20,9,-1,90,-10,90.55,0.4433,790.44,151.6
20,9,0,90,0,90.0,0.4505,794.3,148.54
20,9,1,90,10,90.55,0.438,799.62,145.78
20,9,2,90,20,92.2,0.4477,797.26,154.51
20,9,3,90,30,94.87,0.4421,806.49,150.86
20,9,4,90,40,98.49,0.4426,799.32,146.56
20,9,5,90,50,102.96,0.4525,793.69,153.49
20,9,6,90,60,108.17,0.4477,761.61,149.52
20,9,7,90,70,114.02,0.4601,794.52,150.09
20,9,8,90,80,120.42,0.467,784.85,154.88
20,9,9,90,90,127.28,0.4601,795.22,155.71
20,9,10,90,100,134.54,0.4737,768.87,156.17
20,10,-9,100,-90,134.54,0.4531,788.98,149.4
20,10,-8,100,-80,128.06,0.4756,789.66,154.19
20,10,-7,100,-70,122.07,0.4447,803.32,156.46
20,10,-6,100,-60,116.62,0.4542,784.49,150.96
20,10,-5,100,-50,111.8,0.4683,791.88,152.08
20,10,-4,100,-40,107.7,0.4608,758.55,150.96
20,10,-3,100,-30,104.4,0.4501,798.71,153.36
20,10,-2,100,-20,101.98,0.4596,793.76,150.33
20,10,-1,100,-10,100.5,0.4517,809.14,154.1
20,10,0,100,0,100.0,0.4401,803.56,150.03
20,10,1,100,10,100.5,0.4679,781.25,147.18
20,10,2,100,20,101.98,0.4471,806.19,152.57
20,10,3,100,30,104.4,0.448,811.68,149.63
20,10,4,100,40,107.7,0.4601,774.24,148.32
20,10,5,100,50,111.8,0.4511,792.44,149.07
20,10,6,100,60,116.62,0.4491,797.8,154.54
20,10,7,100,70,122.07,0.4517,768.01,153.02
20,10,8,100,80,128.06,0.4639,768.92,158.54
20,10,9,100,90,134.54,0.4559,776.62,153.72
20,11,-8,110,-80,136.01,0.4571,806.83,151.89
20,11,-7,110,-70,130.38,0.4751,778.73,152.94
20,11,-6,110,-60,125.3,0.4539,796.52,159.09
20,11,-5,110,-50,120.83,0.4529,784.29,156.96
20,11,-4,110,-40,117.05,0.4472,779.09,156.24
20,11,-3,110,-30,114.02,0.4585,779.34,153.67
20,11,-2,110,-20,111.8,0.4421,809.63,145.68
20,11,-1,110,-10,110.45,0.4459,799.58,147.67
20,11,0,110,0,110.0,0.454,802.65,149.2
20,11,1,110,10,110.45,0.4531,806.53,152.8
20,11,2,110,20,111.8,0.4666,780.76,148.6
20,11,3,110,30,114.02,0.4657,798.01,151.05
20,11,4,110,40,117.05,0.4515,803.02,150.98
20,11,5,110,50,120.83,0.4637,807.82,152.89
20,11,6,110,60,125.3,0.4483,794.83,156.46
20,11,7,110,70,130.38,0.4708,785.71,148.69
20,11,8,110,80,136.01,0.46,772.16,157.25
20,12,-6,120,-60,134.16,0.4661,794.32,152.36
20,12,-5,120,-50,130.0,0.4627,749.06,152.56
20,12,-4,120,-40,126.49,0.4477,811.69,154.7
20,12,-3,120,-30,123.69,0.4619,768.85,152.54
20,12,-2,120,-20,121.66,0.463,775.29,151.3
20,12,-1,120,-10,120.42,0.4662,772.96,151.23
20,12,0,120,0,120.0,0.4506,794.35,154.8
20,12,1,120,10,120.42,0.4702,794.98,156.27
20,12,2,120,20,121.66,0.4607,767.86,152.79
20,12,3,120,30,123.69,0.459,803.21,152.65
20,12,4,120,40,126.49,0.4566,772.83,152.51
20,12,5,120,50,130.0,0.4603,792.42,151.34
20,12,6,120,60,134.16,0.4815,767.26,150.57
20,13,-4,130,-40,136.01,0.4677,760.44,154.77
20,13,-3,130,-30,133.42,0.4569,791.1,154.76
20,13,-2,130,-20,131.53,0.4708,788.87,154.15
20,13,-1,130,-10,130.38,0.4628,768.71,151.74
20,13,0,130,0,130.0,0.4628,792.39,152.81
20,13,1,130,10,130.38,0.4595,777.33,154.97
20,13,2,130,20,131.53,0.4617,791.8,152.16
20,13,3,130,30,133.42,0.462,803.98,160.4
20,13,4,130,40,136.01,0.4617,799.35,158.5
21,-13,-4,-130,-40,136.01,0.469,776.17,155.0
21,-13,-3,-130,-30,133.42,0.4674,770.38,159.11
21,-13,-2,-130,-20,131.53,0.4672,787.83,152.78
21,-13,-1,-130,-10,130.38,0.4466,773.18,154.25
21,-13,0,-130,0,130.0,0.4692,799.49,155.48
21,-13,1,-130,10,130.38,0.4567,829.61,152.6
21,-13,2,-130,20,131.53,0.4728,785.66,151.98
21,-13,3,-130,30,133.42,0.4632,774.7,148.48
21,-13,4,-130,40,136.01,0.4644,770.69,148.56
21,-12,-6,-120,-60,134.16,0.441,776.1,149.59
21,-12,-5,-120,-50,130.0,0.4532,767.3,159.05
21,-12,-4,-120,-40,126.49,0.4647,781.26,152.32
21,-12,-3,-120,-30,123.69,0.4562,781.55,153.75
21,-12,-2,-120,-20,121.66,0.451,768.82,155.67
21,-12,-1,-120,-10,120.42,0.45,798.3,149.57
21,-12,0,-120,0,120.0,0.4632,782.65,151.35
21,-12,1,-120,10,120.42,0.4624,807.78,153.69
21,-12,2,-120,20,121.66,0.4587,777.07,152.52
21,-12,3,-120,30,123.69,0.4599,800.03,154.9
21,-12,4,-120,40,126.49,0.4635,764.24,157.63
21,-12,5,-120,50,130.0,0.4547,778.75,152.76
21,-12,6,-120,60,134.16,0.4596,771.4,156.09
21,-11,-8,-110,-80,136.01,0.4584,752.74,158.33
21,-11,-7,-110,-70,130.38,0.4659,774.67,150.78
21,-11,-6,-110,-60,125.3,0.4747,782.77,156.82
21,-11,-5,-110,-50,120.83,0.4544,800.68,145.9
21,-11,-4,-110,-40,117.05,0.4331,809.4,154.44
21,-11,-3,-110,-30,114.02,0.4598,789.17,158.67
21,-11,-2,-110,-20,111.8,0.4436,808.0,152.32
21,-11,-1,-110,-10,110.45,0.4458,814.31,153.3
21,-11,0,-110,0,110.0,0.4565,797.03,150.02
21,-11,1,-110,10,110.45,0.4545,797.82,157.36
21,-11,2,-110,20,111.8,0.442,771.48,150.9
21,-11,3,-110,30,114.02,0.4474,776.38,155.3
21,-11,4,-110,40,117.05,0.4589,791.31,150.17
21,-11,5,-110,50,120.83,0.4619,789.37,151.35
21,-11,6,-110,60,125.3,0.4687,810.39,156.52
21,-11,7,-110,70,130.38,0.4664,787.28,149.61
21,-11,8,-110,80,136.01,0.4668,760.8,156.73
21,-10,-9,-100,-90,134.54,0.465,766.84,156.97
21,-10,-8,-100,-80,128.06,0.4489,779.89,154.38
21,-10,-7,-100,-70,122.07,0.4584,776.54,144.83
21,-10,-6,-100,-60,116.62,0.4606,836.17,153.62
21,-10,-5,-100,-50,111.8,0.4492,799.01,153.17
21,-10,-4,-100,-40,107.7,0.4551,791.02,152.37
21,-10,-3,-100,-30,104.4,0.4528,825.39,149.9
21,-10,-2,-100,-20,101.98,0.4518,783.58,150.94
21,-10,-1,-100,-10,100.5,0.4572,795.27,153.67
21,-10,0,-100,0,100.0,0.4589,807.8,154.12
21,-10,1,-100,10,100.5,0.453,789.56,152.0
21,-10,2,-100,20,101.98,0.4409,786.88,151.71
21,-10,3,-100,30,104.4,0.4399,793.51,159.42
21,-10,4,-100,40,107.7,0.4599,792.29,149.05
21,-10,5,-100,50,111.8,0.458,781.76,156.35
21,-10,6,-100,60,116.62,0.4473,785.12,151.46
21,-10,7,-100,70,122.07,0.4661,794.33,148.93
21,-10,8,-100,80,128.06,0.4472,792.76,148.25
21,-10,9,-100,90,134.54,0.4612,776.78,153.44
21,-9,-10,-90,-100,134.54,0.4659,809.21,153.98
21,-9,-9,-90,-90,127.28,0.4582,765.04,153.67
21,-9,-8,-90,-80,120.42,0.4535,792.98,153.57
21,-9,-7,-90,-70,114.02,0.4569,768.94,151.44
21,-9,-6,-90,-60,108.17,0.4514,784.62,150.69
21,-9,-5,-90,-50,102.96,0.4545,792.54,152.9
21,-9,-4,-90,-40,98.49,0.4507,805.25,147.76
21,-9,-3,-90,-30,94.87,0.4565,810.06,148.4
21,-9,-2,-90,-20,92.2,0.4542,814.21,149.82
21,-9,-1,-90,-10,90.55,0.4344,816.2,150.25
21,-9,0,-90,0,90.0,0.4489,797.92,150.69
21,-9,1,-90,10,90.55,0.444,840.03,149.97
21,-9,2,-90,20,92.2,0.4627,804.25,149.9
21,-9,3,-90,30,94.87,0.446,800.57,150.58
21,-9,4,-90,40,98.49,0.4275,783.19,150.4
21,-9,5,-90,50,102.96,0.4521,765.32,150.5
21,-9,6,-90,60,108.17,0.4619,798.32,152.31
21,-9,7,-90,70,114.02,0.4652,814.89,150.56
21,-9,8,-90,80,120.42,0.4708,767.82,151.35
21,-9,9,-90,90,127.28,0.4745,793.3,150.78
21,-9,10,-90,100,134.54,0.4568,785.62,153.36
21,-8,-11,-80,-110,136.01,0.4746,751.32,160.31
21,-8,-10,-80,-100,128.06,0.4633,762.68,155.46
21,-8,-9,-80,-90,120.42,0.4452,769.11,151.69
21,-8,-8,-80,-80,113.14,0.4665,779.24,154.98
21,-8,-7,-80,-70,106.3,0.4686,801.45,153.74
21,-8,-6,-80,-60,100.0,0.4421,802.56,154.39
21,-8,-5,-80,-50,94.34,0.4547,792.53,151.53
21,-8,-4,-80,-40,89.44,0.4476,820.6,147.19
21,-8,-3,-80,-30,85.44,0.4498,826.43,148.8
21,-8,-2,-80,-20,82.46,0.4585,803.34,153.38
21,-8,-1,-80,-10,80.62,0.4495,791.47,148.27
21,-8,0,-80,0,80.0,0.4562,793.87,155.32
21,-8,1,-80,10,80.62,0.4555,795.02,154.9
21,-8,2,-80,20,82.46,0.449,771.65,148.94
21,-8,3,-80,30,85.44,0.4394,805.26,147.72
21,-8,4,-80,40,89.44,0.4569,795.57,158.5
21,-8,5,-80,50,94.34,0.4533,806.95,152.13
21,-8,6,-80,60,100.0,0.4537,816.99,151.67
21,-8,7,-80,70,106.3,0.4556,801.76,154.69
21,-8,8,-80,80,113.14,0.451,761.01,152.68
21,-8,9,-80,90,120.42,0.4624,774.23,149.29
21,-8,10,-80,100,128.06,0.4531,761.97,155.22
21,-8,11,-80,110,136.01,0.4729,764.04,156.24
21,-7,-11,-70,-110,130.38,0.4628,774.46,157.16
21,-7,-10,-70,-100,122.07,0.4773,768.81,153.29
21,-7,-9,-70,-90,114.02,0.4548,793.67,150.94
21,-7,-8,-70,-80,106.3,0.458,798.28,146.99
21,-7,-7,-70,-70,98.99,0.4508,802.74,154.43
21,-7,-6,-70,-60,92.2,0.447,802.34,147.61
21,-7,-5,-70,-50,86.02,0.4613,801.82,155.05
21,-7,-4,-70,-40,80.62,0.4486,797.86,150.63
21,-7,-3,-70,-30,76.16,0.4546,823.86,154.43
21,-7,-2,-70,-20,72.8,0.4438,795.89,142.6
21,-7,-1,-70,-10,70.71,0.4414,800.06,155.73
21,-7,0,-70,0,70.0,0.4378,818.57,149.49
21,-7,1,-70,10,70.71,0.4559,797.6,151.44
21,-7,2,-70,20,72.8,0.4437,772.78,151.49
21,-7,3,-70,30,76.16,0.4595,805.57,154.33
21,-7,4,-70,40,80.62,0.4417,811.28,149.13
21,-7,5,-70,50,86.02,0.4662,778.79,150.77
21,-7,6,-70,60,92.2,0.4458,784.79,154.05
21,-7,7,-70,70,98.99,0.4383,789.21,149.94
21,-7,8,-70,80,106.3,0.4492,801.76,150.61
21,-7,9,-70,90,114.02,0.4512,806.9,151.54
21,-7,10,-70,100,122.07,0.462,765.65,150.89
21,-7,11,-70,110,130.38,0.4583,802.95,156.02
21,-6,-12,-60,-120,134.16,0.4467,788.92,160.25
21,-6,-11,-60,-110,125.3,0.464,770.51,152.48
21,-6,-10,-60,-100,116.62,0.46,778.68,152.65
21,-6,-9,-60,-90,108.17,0.4639,803.05,149.65
21,-6,-8,-60,-80,100.0,0.4632,781.69,151.65
21,-6,-7,-60,-70,92.2,0.4374,782.26,148.07
21,-6,-6,-60,-60,84.85,0.4552,806.03,149.52
21,-6,-5,-60,-50,78.1,0.4583,800.65,152.68
21,-6,-4,-60,-40,72.11,0.46,789.36,148.03
21,-6,-3,-60,-30,67.08,0.4375,799.36,154.32
21,-6,-2,-60,-20,63.25,0.4534,805.6,153.02
21,-6,-1,-60,-10,60.83,0.4626,807.76,152.11
21,-6,0,-60,0,60.0,0.4497,805.75,152.95
21,-6,1,-60,10,60.83,0.4459,799.52,148.18
21,-6,2,-60,20,63.25,0.4555,798.18,151.15
21,-6,3,-60,30,67.08,0.4343,777.83,152.54
21,-6,4,-60,40,72.11,0.4433,785.27,147.39
21,-6,5,-60,50,78.1,0.4516,792.88,148.68
21,-6,6,-60,60,84.85,0.4449,811.06,148.74
21,-6,7,-60,70,92.2,0.4476,788.17,151.52
21,-6,8,-60,80,100.0,0.4655,807.05,152.46
21,-6,9,-60,90,108.17,0.4612,788.47,150.76
21,-6,10,-60,100,116.62,0.4412,798.66,152.08
21,-6,11,-60,110,125.3,0.4541,788.95,158.59
21,-6,12,-60,120,134.16,0.4631,783.79,159.84
21,-5,-12,-50,-120,130.0,0.4704,796.85,159.33
21,-5,-11,-50,-110,120.83,0.4504,819.63,155.58
21,-5,-10,-50,-100,111.8,0.4644,803.35,149.17
21,-5,-9,-50,-90,102.96,0.4375,802.91,149.04
21,-5,-8,-50,-80,94.34,0.4447,793.24,142.73
21,-5,-7,-50,-70,86.02,0.4419,777.5,146.4
21,-5,-6,-50,-60,78.1,0.4435,797.77,151.52
21,-5,-5,-50,-50,70.71,0.4647,779.58,153.5
21,-5,-4,-50,-40,64.03,0.447,767.92,147.08
21,-5,-3,-50,-30,58.31,0.4559,801.86,144.24
21,-5,-2,-50,-20,53.85,0.4528,783.59,148.28
21,-5,-1,-50,-10,50.99,0.4476,801.23,151.96
21,-5,0,-50,0,50.0,0.4525,814.78,151.31
21,-5,1,-50,10,50.99,0.4517,794.29,147.77
21,-5,2,-50,20,53.85,0.4596,791.32,155.26
21,-5,3,-50,30,58.31,0.4578,816.2,147.84
21,-5,4,-50,40,64.03,0.4578,828.53,153.43
21,-5,5,-50,50,70.71,0.4676,808.11,154.18
21,-5,6,-50,60,78.1,0.4548,779.15,153.61
21,-5,7,-50,70,86.02,0.4443,779.04,149.04
21,-5,8,-50,80,94.34,0.4538,791.29,153.8
21,-5,9,-50,90,102.96,0.445,803.26,150.45
21,-5,10,-50,100,111.8,0.4535,800.59,154.07
21,-5,11,-50,110,120.83,0.4598,802.22,153.84
21,-5,12,-50,120,130.0,0.4785,754.14,142.98
21,-4,-13,-40,-130,136.01,0.4672,758.51,155.19
21,-4,-12,-40,-120,126.49,0.4615,761.32,154.66
21,-4,-11,-40,-110,117.05,0.4613,783.18,156.16
21,-4,-10,-40,-100,107.7,0.4408,790.75,153.78
21,-4,-9,-40,-90,98.49,0.4586,807.84,149.55
21,-4,-8,-40,-80,89.44,0.4297,787.97,151.97
21,-4,-7,-40,-70,80.62,0.4604,816.83,154.69
21,-4,-6,-40,-60,72.11,0.4661,801.01,150.73
21,-4,-5,-40,-50,64.03,0.4466,790.12,147.34
21,-4,-4,-40,-40,56.57,0.4446,800.96,153.36
21,-4,-3,-40,-30,50.0,0.4525,799.79,149.82
21,-4,-2,-40,-20,44.72,0.4455,794.63,145.77
21,-4,-1,-40,-10,41.23,0.4484,797.22,148.2
21,-4,0,-40,0,40.0,0.447,822.57,149.45
21,-4,1,-40,10,41.23,0.4352,808.29,153.53
21,-4,2,-40,20,44.72,0.4639,773.59,153.31
21,-4,3,-40,30,50.0,0.4512,815.37,146.16
21,-4,4,-40,40,56.57,0.4659,788.95,147.85
21,-4,5,-40,50,64.03,0.4491,810.83,149.38
21,-4,6,-40,60,72.11,0.4588,794.14,149.83
21,-4,7,-40,70,80.62,0.4414,797.99,156.74
21,-4,8,-40,80,89.44,0.4562,849.61,154.46
21,-4,9,-40,90,98.49,0.4537,781.3,154.42
21,-4,10,-40,100,107.7,0.4464,778.66,150.68
21,-4,11,-40,110,117.05,0.4496,809.59,150.26
21,-4,12,-40,120,126.49,0.4704,790.08,152.47
21,-4,13,-40,130,136.01,0.4624,772.21,156.93
21,-3,-13,-30,-130,133.42,0.4651,765.42,151.71
21,-3,-12,-30,-120,123.69,0.4501,798.88,157.44
21,-3,-11,-30,-110,114.02,0.4647,798.68,155.57
21,-3,-10,-30,-100,104.4,0.4542,804.02,149.43
21,-3,-9,-30,-90,94.87,0.4465,801.29,155.42
21,-3,-8,-30,-80,85.44,0.4626,808.95,149.11
21,-3,-7,-30,-70,76.16,0.4425,807.44,158.69
21,-3,-6,-30,-60,67.08,0.4438,796.33,152.66
21,-3,-5,-30,-50,58.31,0.4632,811.06,149.59
21,-3,-4,-30,-40,50.0,0.4445,819.61,146.41
21,-3,-3,-30,-30,42.43,0.4293,826.44,152.88
21,-3,-2,-30,-20,36.06,0.4379,811.3,148.6
21,-3,-1,-30,-10,31.62,0.4394,803.96,147.58
21,-3,0,-30,0,30.0,0.4443,783.89,150.65
21,-3,1,-30,10,31.62,0.4589,785.09,151.36
21,-3,2,-30,20,36.06,0.4534,780.99,150.26
21,-3,3,-30,30,42.43,0.457,817.12,149.7
21,-3,4,-30,40,50.0,0.4414,802.52,150.93
21,-3,5,-30,50,58.31,0.4438,773.73,152.41
21,-3,6,-30,60,67.08,0.4521,782.46,154.96
21,-3,7,-30,70,76.16,0.4532,775.91,151.73
21,-3,8,-30,80,85.44,0.461,795.58,155.62
21,-3,9,-30,90,94.87,0.4494,816.16,143.6
21,-3,10,-30,100,104.4,0.4523,815.57,145.03
21,-3,11,-30,110,114.02,0.4679,807.26,154.45
21,-3,12,-30,120,123.69,0.4617,771.8,153.5
21,-3,13,-30,130,133.42,0.4644,749.36,152.84
21,-2,-13,-20,-130,131.53,0.4604,790.57,152.33
21,-2,-12,-20,-120,121.66,0.4541,774.3,159.82
21,-2,-11,-20,-110,111.8,0.4448,771.64,153.53
21,-2,-10,-20,-100,101.98,0.4456,776.36,150.13
21,-2,-9,-20,-90,92.2,0.4499,807.72,150.86
21,-2,-8,-20,-80,82.46,0.4507,807.44,152.52
21,-2,-7,-20,-70,72.8,0.4454,792.15,152.24
21,-2,-6,-20,-60,63.25,0.4478,788.43,147.98
21,-2,-5,-20,-50,53.85,0.4382,806.24,155.5
21,-2,-4,-20,-40,44.72,0.4577,790.25,143.77
21,-2,-3,-20,-30,36.06,0.4417,798.66,152.36
21,-2,-2,-20,-20,28.28,0.456,793.74,149.81
21,-2,-1,-20,-10,22.36,0.4451,792.55,150.74
21,-2,0,-20,0,20.0,0.4459,781.23,150.29
21,-2,1,-20,10,22.36,0.4548,792.81,157.23
21,-2,2,-20,20,28.28,0.4493,787.77,155.46
21,-2,3,-20,30,36.06,0.4614,836.13,149.9
21,-2,4,-20,40,44.72,0.4471,798.84,151.9
21,-2,5,-20,50,53.85,0.4597,815.32,150.05
21,-2,6,-20,60,63.25,0.4558,785.41,147.25
21,-2,7,-20,70,72.8,0.4511,766.73,150.01
21,-2,8,-20,80,82.46,0.4577,805.86,154.21
21,-2,9,-20,90,92.2,0.4468,777.99,147.85
21,-2,10,-20,100,101.98,0.4525,822.6,156.45
21,-2,11,-20,110,111.8,0.4384,790.07,149.29
